Objects:
0,0,0,1,1,1,0,0,0,130,0.125,1,0.25,0.875
0,1,0,1,1,1,0,0,0,130,0,0.875,0.125,0.75
0,2,0,1,1,1,0,0,0,130,0.875,0.75,1,0.625
0,3,0,1,1,1,0,0,0,130,0.875,0.75,1,0.625
0,4,0,1,1,1,0,0,0,130,0.125,0.75,0.25,0.625
0,5,0,1,1,1,0,0,0,130,0.125,1,0.25,0.875
0,6,0,1,1,1,0,0,0,130,0.875,0.75,1,0.625
0,7,0,1,1,1,0,0,0,130,0.125,1,0.25,0.875
0,8,0,1,1,1,0,0,0,130,0.25,0.875,0.375,0.75
1,0,0,1,1,1,0,0,0,130,0.5,0.875,0.625,0.75
1,1,0,1,1,1,0,0,0,130,0.125,1,0.25,0.875
1,2,0,1,1,1,0,0,0,130,0.25,0.75,0.375,0.625
1,3,0,1,1,1,0,0,0,130,0.75,0.75,0.875,0.625
1,4,0,1,1,1,0,0,0,130,0.75,0.75,0.875,0.625
1,5,0,1,1,1,0,0,0,130,0.875,0.75,1,0.625
1,6,0,1,1,1,0,0,0,130,0.25,0.875,0.375,0.75
1,7,0,1,1,1,0,0,0,130,0.625,1,0.75,0.875
1,9,0,1,1,1,0,0,0,130,0,0.75,0.125,0.625
2,0,0,1,1,1,0,0,0,130,0.125,1,0.25,0.875
2,1,0,1,1,1,0,0,0,130,0.125,0.75,0.25,0.625
2,2,0,1,1,1,0,0,0,130,0.875,0.875,1,0.75
2,3,0,1,1,1,0,0,0,130,0.75,1,0.875,0.875
2,4,0,1,1,1,0,0,0,130,0.125,1,0.25,0.875
2,5,0,1,1,1,0,0,0,130,0.75,1,0.875,0.875
2,6,0,1,1,1,0,0,0,130,0.125,0.75,0.25,0.625
2,8,0,1,1,1,0,0,0,130,0,0.875,0.125,0.75
2,9,0,1,1,1,0,0,0,130,0.375,1,0.5,0.875
3,0,0,1,1,1,0,0,0,130,0.125,0.75,0.25,0.625
3,1,0,1,1,1,0,0,0,130,0,0.75,0.125,0.625
